Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
A,2015,15 - 19,Mann,Hedmark,6450
A,2015,15 - 19,Mann,Hordaland,16614
A,2015,15 - 19,Mann,Møre og Romsdal,9058
A,2015,15 - 19,Mann,Nordland,8271
A,2015,15 - 19,Mann,Oppland,6240
A,2015,15 - 19,Mann,Oslo,15057
A,2015,15 - 19,Mann,Rogaland,16122
A,2015,15 - 19,Mann,Sogn og Fjordane,4004
A,2015,15 - 19,Mann,Telemark,5596
A,2015,15 - 19,Mann,Troms,5462
A,2015,15 - 19,Mann,Trøndelag,14658
A,2015,15 - 19,Mann,Vest-Agder,6386
A,2015,15 - 19,Mann,Vestfold,8135
A,2015,15 - 19,Mann,Østfold,9618
A,2015,20 - 24,Kvinne,Hele landet,165030
A,2015,20 - 24,Kvinne,Helseregion Midt-Norge,23802
A,2015,20 - 24,Kvinne,Helseregion Nord-Norge,15628
A,2015,20 - 24,Kvinne,Helseregion Sør-Øst,89216
A,2015,20 - 24,Kvinne,Helseregion Vest,36384
A,2015,20 - 24,Kvinne,Akershus,16508
A,2015,20 - 24,Kvinne,Aust-Agder,3565
A,2015,20 - 24,Kvinne,Buskerud,7841
A,2015,20 - 24,Kvinne,Finnmark,2485
A,2015,20 - 24,Kvinne,Hedmark,5744
A,2015,20 - 24,Kvinne,Hordaland,17714
A,2015,20 - 24,Kvinne,Møre og Romsdal,8012
A,2015,20 - 24,Kvinne,Nordland,7614
A,2015,20 - 24,Kvinne,Oppland,5761
A,2015,20 - 24,Kvinne,Oslo,22930
A,2015,20 - 24,Kvinne,Rogaland,15161
A,2015,20 - 24,Kvinne,Sogn og Fjordane,3509
A,2015,20 - 24,Kvinne,Telemark,5228
A,2015,20 - 24,Kvinne,Troms,5528
A,2015,20 - 24,Kvinne,Trøndelag,15791
A,2015,20 - 24,Kvinne,Vest-Agder,6250
A,2015,20 - 24,Kvinne,Vestfold,7100
A,2015,20 - 24,Kvinne,Østfold,8288
A,2015,20 - 24,Mann,Hele landet,175711
A,2015,20 - 24,Mann,Helseregion Midt-Norge,26005
A,2015,20 - 24,Mann,Helseregion Nord-Norge,17900
A,2015,20 - 24,Mann,Helseregion Sør-Øst,93111
A,2015,20 - 24,Mann,Helseregion Vest,38696
A,2015,20 - 24,Mann,Akershus,18043
A,2015,20 - 24,Mann,Aust-Agder,3890
A,2015,20 - 24,Mann,Buskerud,8353
A,2015,20 - 24,Mann,Finnmark,2877
A,2015,20 - 24,Mann,Hedmark,6247
A,2015,20 - 24,Mann,Hordaland,18429
A,2015,20 - 24,Mann,Møre og Romsdal,8918
A,2015,20 - 24,Mann,Nordland,8628
A,2015,20 - 24,Mann,Oppland,6361
A,2015,20 - 24,Mann,Oslo,20654
A,2015,20 - 24,Mann,Rogaland,16387
A,2015,20 - 24,Mann,Sogn og Fjordane,3880
A,2015,20 - 24,Mann,Telemark,5829
A,2015,20 - 24,Mann,Troms,6394
A,2015,20 - 24,Mann,Trøndelag,17086
A,2015,20 - 24,Mann,Vest-Agder,6624
A,2015,20 - 24,Mann,Vestfold,7922
A,2015,20 - 24,Mann,Østfold,9188
A,2015,25 - 29,Kvinne,Hele landet,176512
A,2015,25 - 29,Kvinne,Helseregion Midt-Norge,23146
A,2015,25 - 29,Kvinne,Helseregion Nord-Norge,15094
A,2015,25 - 29,Kvinne,Helseregion Sør-Øst,99931
A,2015,25 - 29,Kvinne,Helseregion Vest,38340
A,2015,25 - 29,Kvinne,Akershus,16014
A,2015,25 - 29,Kvinne,Aust-Agder,3318
A,2015,25 - 29,Kvinne,Buskerud,8084
A,2015,25 - 29,Kvinne,Finnmark,2471
A,2015,25 - 29,Kvinne,Hedmark,5158
A,2015,25 - 29,Kvinne,Hordaland,18784
A,2015,25 - 29,Kvinne,Møre og Romsdal,7675
A,2015,25 - 29,Kvinne,Nordland,7058
A,2015,25 - 29,Kvinne,Oppland,5122
A,2015,25 - 29,Kvinne,Oslo,36510
A,2015,25 - 29,Kvinne,Rogaland,16603
A,2015,25 - 29,Kvinne,Sogn og Fjordane,2953
A,2015,25 - 29,Kvinne,Telemark,4909
A,2015,25 - 29,Kvinne,Troms,5565
A,2015,25 - 29,Kvinne,Trøndelag,15470
A,2015,25 - 29,Kvinne,Vest-Agder,5850
A,2015,25 - 29,Kvinne,Vestfold,6881
A,2015,25 - 29,Kvinne,Østfold,8084
A,2015,25 - 29,Mann,Hele landet,182574
A,2015,25 - 29,Mann,Helseregion Midt-Norge,25890
A,2015,25 - 29,Mann,Helseregion Nord-Norge,16352
A,2015,25 - 29,Mann,Helseregion Sør-Øst,99947
A,2015,25 - 29,Mann,Helseregion Vest,40385
A,2015,25 - 29,Mann,Akershus,16284
A,2015,25 - 29,Mann,Aust-Agder,3520
A,2015,25 - 29,Mann,Buskerud,8654
A,2015,25 - 29,Mann,Finnmark,2735
A,2015,25 - 29,Mann,Hedmark,5640
A,2015,25 - 29,Mann,Hordaland,19832
A,2015,25 - 29,Mann,Møre og Romsdal,8652
A,2015,25 - 29,Mann,Nordland,7656
A,2015,25 - 29,Mann,Oppland,5572
A,2015,25 - 29,Mann,Oslo,33138
A,2015,25 - 29,Mann,Rogaland,17280
A,2015,25 - 29,Mann,Sogn og Fjordane,3272
A,2015,25 - 29,Mann,Telemark,5337
A,2015,25 - 29,Mann,Troms,5961
A,2015,25 - 29,Mann,Trøndelag,17237
A,2015,25 - 29,Mann,Vest-Agder,6250
A,2015,25 - 29,Mann,Vestfold,7100
A,2015,25 - 29,Mann,Østfold,8452
A,2015,30 - 34,Kvinne,Hele landet,169229
A,2015,30 - 34,Kvinne,Helseregion Midt-Norge,21534
A,2015,30 - 34,Kvinne,Helseregion Nord-Norge,13450
A,2015,30 - 34,Kvinne,Helseregion Sør-Øst,97324
A,2015,30 - 34,Kvinne,Helseregion Vest,36921
A,2015,30 - 34,Kvinne,Akershus,17516
A,2015,30 - 34,Kvinne,Aust-Agder,3382
A,2015,30 - 34,Kvinne,Buskerud,8454
A,2015,30 - 34,Kvinne,Finnmark,2096
A,2015,30 - 34,Kvinne,Hedmark,4862
A,2015,30 - 34,Kvinne,Hordaland,17232
A,2015,30 - 34,Kvinne,Møre og Romsdal,7626
A,2015,30 - 34,Kvinne,Nordland,6375
A,2015,30 - 34,Kvinne,Oppland,4664
A,2015,30 - 34,Kvinne,Oslo,33273
A,2015,30 - 34,Kvinne,Rogaland,16773
A,2015,30 - 34,Kvinne,Sogn og Fjordane,2916
A,2015,30 - 34,Kvinne,Telemark,4502
A,2015,30 - 34,Kvinne,Troms,4978
A,2015,30 - 34,Kvinne,Trøndelag,13909
A,2015,30 - 34,Kvinne,Vest-Agder,5544
A,2015,30 - 34,Kvinne,Vestfold,6896
A,2015,30 - 34,Kvinne,Østfold,8228
A,2015,30 - 34,Mann,Hele landet,179102
A,2015,30 - 34,Mann,Helseregion Midt-Norge,23496
A,2015,30 - 34,Mann,Helseregion Nord-Norge,14892
A,2015,30 - 34,Mann,Helseregion Sør-Øst,100708
A,2015,30 - 34,Mann,Helseregion Vest,40006
A,2015,30 - 34,Mann,Akershus,17134
A,2015,30 - 34,Mann,Aust-Agder,3466
A,2015,30 - 34,Mann,Buskerud,8681
A,2015,30 - 34,Mann,Finnmark,2397
A,2015,30 - 34,Mann,Hedmark,5208
A,2015,30 - 34,Mann,Hordaland,19123
A,2015,30 - 34,Mann,Møre og Romsdal,8552
A,2015,30 - 34,Mann,Nordland,7074
A,2015,30 - 34,Mann,Oppland,5138
A,2015,30 - 34,Mann,Oslo,35072
A,2015,30 - 34,Mann,Rogaland,17819
A,2015,30 - 34,Mann,Sogn og Fjordane,3064
A,2015,30 - 34,Mann,Telemark,4738
A,2015,30 - 34,Mann,Troms,5421
A,2015,30 - 34,Mann,Trøndelag,14944
A,2015,30 - 34,Mann,Vest-Agder,5960
A,2015,30 - 34,Mann,Vestfold,7106
A,2015,30 - 34,Mann,Østfold,8205
A,2015,35 - 39,Kvinne,Hele landet,165088
A,2015,35 - 39,Kvinne,Helseregion Midt-Norge,20627
A,2015,35 - 39,Kvinne,Helseregion Nord-Norge,13140
A,2015,35 - 39,Kvinne,Helseregion Sør-Øst,96119
A,2015,35 - 39,Kvinne,Helseregion Vest,35203
A,2015,35 - 39,Kvinne,Akershus,19812
A,2015,35 - 39,Kvinne,Aust-Agder,3538
A,2015,35 - 39,Kvinne,Buskerud,8938
A,2015,35 - 39,Kvinne,Finnmark,1942
A,2015,35 - 39,Kvinne,Hedmark,5239
A,2015,35 - 39,Kvinne,Hordaland,16522
A,2015,35 - 39,Kvinne,Møre og Romsdal,7536
A,2015,35 - 39,Kvinne,Nordland,6409
A,2015,35 - 39,Kvinne,Oppland,5117
A,2015,35 - 39,Kvinne,Oslo,26728
A,2015,35 - 39,Kvinne,Rogaland,15811
A,2015,35 - 39,Kvinne,Sogn og Fjordane,2870
A,2015,35 - 39,Kvinne,Telemark,4886
A,2015,35 - 39,Kvinne,Troms,4789
A,2015,35 - 39,Kvinne,Trøndelag,13091
A,2015,35 - 39,Kvinne,Vest-Agder,5744
A,2015,35 - 39,Kvinne,Vestfold,7465
A,2015,35 - 39,Kvinne,Østfold,8651
A,2015,35 - 39,Mann,Hele landet,177284
A,2015,35 - 39,Mann,Helseregion Midt-Norge,22811
A,2015,35 - 39,Mann,Helseregion Nord-Norge,14196
A,2015,35 - 39,Mann,Helseregion Sør-Øst,101024
A,2015,35 - 39,Mann,Helseregion Vest,39254
A,2015,35 - 39,Mann,Akershus,19942
A,2015,35 - 39,Mann,Aust-Agder,3670
A,2015,35 - 39,Mann,Buskerud,9270
A,2015,35 - 39,Mann,Finnmark,2274
A,2015,35 - 39,Mann,Hedmark,5456
A,2015,35 - 39,Mann,Hordaland,18244
A,2015,35 - 39,Mann,Møre og Romsdal,8380
A,2015,35 - 39,Mann,Nordland,6808
A,2015,35 - 39,Mann,Oppland,5235
A,2015,35 - 39,Mann,Oslo,29978
A,2015,35 - 39,Mann,Rogaland,17868
A,2015,35 - 39,Mann,Sogn og Fjordane,3142
A,2015,35 - 39,Mann,Telemark,4910
A,2015,35 - 39,Mann,Troms,5112
A,2015,35 - 39,Mann,Trøndelag,14432
A,2015,35 - 39,Mann,Vest-Agder,5929
A,2015,35 - 39,Mann,Vestfold,7592
A,2015,35 - 39,Mann,Østfold,9044
A,2015,40 - 44,Kvinne,Hele landet,179116
A,2015,40 - 44,Kvinne,Helseregion Midt-Norge,22924
A,2015,40 - 44,Kvinne,Helseregion Nord-Norge,15781
A,2015,40 - 44,Kvinne,Helseregion Sør-Øst,104136
A,2015,40 - 44,Kvinne,Helseregion Vest,36276
A,2015,40 - 44,Kvinne,Akershus,23172
A,2015,40 - 44,Kvinne,Aust-Agder,3965
A,2015,40 - 44,Kvinne,Buskerud,10000
A,2015,40 - 44,Kvinne,Finnmark,2620
A,2015,40 - 44,Kvinne,Hedmark,6538
A,2015,40 - 44,Kvinne,Hordaland,17088
A,2015,40 - 44,Kvinne,Møre og Romsdal,8280
A,2015,40 - 44,Kvinne,Nordland,7680
A,2015,40 - 44,Kvinne,Oppland,6392
A,2015,40 - 44,Kvinne,Oslo,23203
A,2015,40 - 44,Kvinne,Rogaland,15886
A,2015,40 - 44,Kvinne,Sogn og Fjordane,3302
A,2015,40 - 44,Kvinne,Telemark,5810
A,2015,40 - 44,Kvinne,Troms,5481
A,2015,40 - 44,Kvinne,Trøndelag,14644
A,2015,40 - 44,Kvinne,Vest-Agder,6240
A,2015,40 - 44,Kvinne,Vestfold,8626
A,2015,40 - 44,Kvinne,Østfold,10190
A,2015,40 - 44,Mann,Hele landet,190222
A,2015,40 - 44,Mann,Helseregion Midt-Norge,24914
A,2015,40 - 44,Mann,Helseregion Nord-Norge,16296
A,2015,40 - 44,Mann,Helseregion Sør-Øst,109044
A,2015,40 - 44,Mann,Helseregion Vest,39969
A,2015,40 - 44,Mann,Akershus,23582
A,2015,40 - 44,Mann,Aust-Agder,4200
A,2015,40 - 44,Mann,Buskerud,10557
A,2015,40 - 44,Mann,Finnmark,2732
A,2015,40 - 44,Mann,Hedmark,6502
A,2015,40 - 44,Mann,Hordaland,18809
A,2015,40 - 44,Mann,Møre og Romsdal,9256
A,2015,40 - 44,Mann,Nordland,7618
A,2015,40 - 44,Mann,Oppland,6519
A,2015,40 - 44,Mann,Oslo,26197
A,2015,40 - 44,Mann,Rogaland,17570
A,2015,40 - 44,Mann,Sogn og Fjordane,3590
A,2015,40 - 44,Mann,Telemark,6047
A,2015,40 - 44,Mann,Troms,5946
A,2015,40 - 44,Mann,Trøndelag,15658
A,2015,40 - 44,Mann,Vest-Agder,6286
A,2015,40 - 44,Mann,Vestfold,8620
A,2015,40 - 44,Mann,Østfold,10533
A,2015,45 - 49,Kvinne,Hele landet,182430
A,2015,45 - 49,Kvinne,Helseregion Midt-Norge,24441
A,2015,45 - 49,Kvinne,Helseregion Nord-Norge,17036
A,2015,45 - 49,Kvinne,Helseregion Sør-Øst,104206
A,2015,45 - 49,Kvinne,Helseregion Vest,36746
A,2015,45 - 49,Kvinne,Akershus,23426
A,2015,45 - 49,Kvinne,Aust-Agder,3970
A,2015,45 - 49,Kvinne,Buskerud,10010
A,2015,45 - 49,Kvinne,Finnmark,2786
A,2015,45 - 49,Kvinne,Hedmark,7042
A,2015,45 - 49,Kvinne,Hordaland,17236
A,2015,45 - 49,Kvinne,Møre og Romsdal,8940
A,2015,45 - 49,Kvinne,Nordland,8526
A,2015,45 - 49,Kvinne,Oppland,6851
A,2015,45 - 49,Kvinne,Oslo,20623
A,2015,45 - 49,Kvinne,Rogaland,15923
A,2015,45 - 49,Kvinne,Sogn og Fjordane,3588
A,2015,45 - 49,Kvinne,Telemark,6346
A,2015,45 - 49,Kvinne,Troms,5724
A,2015,45 - 49,Kvinne,Trøndelag,15502
A,2015,45 - 49,Kvinne,Vest-Agder,6140
A,2015,45 - 49,Kvinne,Vestfold,8978
A,2015,45 - 49,Kvinne,Østfold,10821
A,2015,45 - 49,Mann,Hele landet,193682
A,2015,45 - 49,Mann,Helseregion Midt-Norge,25848
A,2015,45 - 49,Mann,Helseregion Nord-Norge,18390
A,2015,45 - 49,Mann,Helseregion Sør-Øst,109959
A,2015,45 - 49,Mann,Helseregion Vest,39486
A,2015,45 - 49,Mann,Akershus,24192
A,2015,45 - 49,Mann,Aust-Agder,4170
A,2015,45 - 49,Mann,Buskerud,10744
A,2015,45 - 49,Mann,Finnmark,3100
A,2015,45 - 49,Mann,Hedmark,7277
A,2015,45 - 49,Mann,Hordaland,18403
A,2015,45 - 49,Mann,Møre og Romsdal,9758
A,2015,45 - 49,Mann,Nordland,9126
A,2015,45 - 49,Mann,Oppland,7292
A,2015,45 - 49,Mann,Oslo,22898
A,2015,45 - 49,Mann,Rogaland,17217
A,2015,45 - 49,Mann,Sogn og Fjordane,3866
A,2015,45 - 49,Mann,Telemark,6464
A,2015,45 - 49,Mann,Troms,6164
A,2015,45 - 49,Mann,Trøndelag,16090
A,2015,45 - 49,Mann,Vest-Agder,6590
A,2015,45 - 49,Mann,Vestfold,9154
A,2015,45 - 49,Mann,Østfold,11178
A,2015,50 - 54,Kvinne,Hele landet,167168
A,2015,50 - 54,Kvinne,Helseregion Midt-Norge,22142
A,2015,50 - 54,Kvinne,Helseregion Nord-Norge,16188
A,2015,50 - 54,Kvinne,Helseregion Sør-Øst,95769
A,2015,50 - 54,Kvinne,Helseregion Vest,33070
A,2015,50 - 54,Kvinne,Akershus,20996
A,2015,50 - 54,Kvinne,Aust-Agder,3744
A,2015,50 - 54,Kvinne,Buskerud,9132
A,2015,50 - 54,Kvinne,Finnmark,2550
A,2015,50 - 54,Kvinne,Hedmark,6780
A,2015,50 - 54,Kvinne,Hordaland,15375
A,2015,50 - 54,Kvinne,Møre og Romsdal,7996
A,2015,50 - 54,Kvinne,Nordland,8262
A,2015,50 - 54,Kvinne,Oppland,6506
A,2015,50 - 54,Kvinne,Oslo,18567
A,2015,50 - 54,Kvinne,Rogaland,14244
A,2015,50 - 54,Kvinne,Sogn og Fjordane,3452
A,2015,50 - 54,Kvinne,Telemark,5818
A,2015,50 - 54,Kvinne,Troms,5376
A,2015,50 - 54,Kvinne,Trøndelag,14146
A,2015,50 - 54,Kvinne,Vest-Agder,5798
A,2015,50 - 54,Kvinne,Vestfold,8531
A,2015,50 - 54,Kvinne,Østfold,9898
A,2015,50 - 54,Mann,Hele landet,177026
A,2015,50 - 54,Mann,Helseregion Midt-Norge,23784
A,2015,50 - 54,Mann,Helseregion Nord-Norge,16846
A,2015,50 - 54,Mann,Helseregion Sør-Øst,100185
A,2015,50 - 54,Mann,Helseregion Vest,36212
A,2015,50 - 54,Mann,Akershus,21800
A,2015,50 - 54,Mann,Aust-Agder,3794
A,2015,50 - 54,Mann,Buskerud,9709
A,2015,50 - 54,Mann,Finnmark,2760
A,2015,50 - 54,Mann,Hedmark,6960
A,2015,50 - 54,Mann,Hordaland,16847
A,2015,50 - 54,Mann,Møre og Romsdal,8859
A,2015,50 - 54,Mann,Nordland,8562
A,2015,50 - 54,Mann,Oppland,6676
A,2015,50 - 54,Mann,Oslo,19996
A,2015,50 - 54,Mann,Rogaland,15490
A,2015,50 - 54,Mann,Sogn og Fjordane,3876
A,2015,50 - 54,Mann,Telemark,6006
A,2015,50 - 54,Mann,Troms,5524
A,2015,50 - 54,Mann,Trøndelag,14925
A,2015,50 - 54,Mann,Vest-Agder,6206
A,2015,50 - 54,Mann,Vestfold,8600
A,2015,50 - 54,Mann,Østfold,10438
A,2015,55 - 59,Kvinne,Hele landet,156238
A,2015,55 - 59,Kvinne,Helseregion Midt-Norge,21582
A,2015,55 - 59,Kvinne,Helseregion Nord-Norge,15022
A,2015,55 - 59,Kvinne,Helseregion Sør-Øst,88735
A,2015,55 - 59,Kvinne,Helseregion Vest,30898
A,2015,55 - 59,Kvinne,Akershus,17730
A,2015,55 - 59,Kvinne,Aust-Agder,3688
A,2015,55 - 59,Kvinne,Buskerud,8766
A,2015,55 - 59,Kvinne,Finnmark,2258
A,2015,55 - 59,Kvinne,Hedmark,6692
A,2015,55 - 59,Kvinne,Hordaland,14412
A,2015,55 - 59,Kvinne,Møre og Romsdal,8373
A,2015,55 - 59,Kvinne,Nordland,7789
A,2015,55 - 59,Kvinne,Oppland,6349
A,2015,55 - 59,Kvinne,Oslo,16872
A,2015,55 - 59,Kvinne,Rogaland,12976
A,2015,55 - 59,Kvinne,Sogn og Fjordane,3510
A,2015,55 - 59,Kvinne,Telemark,5772
A,2015,55 - 59,Kvinne,Troms,4975
A,2015,55 - 59,Kvinne,Trøndelag,13210
A,2015,55 - 59,Kvinne,Vest-Agder,5312
A,2015,55 - 59,Kvinne,Vestfold,8182
A,2015,55 - 59,Kvinne,Østfold,9374
A,2015,55 - 59,Mann,Hele landet,162172
A,2015,55 - 59,Mann,Helseregion Midt-Norge,22586
A,2015,55 - 59,Mann,Helseregion Nord-Norge,15782
A,2015,55 - 59,Mann,Helseregion Sør-Øst,90822
A,2015,55 - 59,Mann,Helseregion Vest,32982
A,2015,55 - 59,Mann,Akershus,19020
A,2015,55 - 59,Mann,Aust-Agder,3698
A,2015,55 - 59,Mann,Buskerud,8796
A,2015,55 - 59,Mann,Finnmark,2431
A,2015,55 - 59,Mann,Hedmark,6700
A,2015,55 - 59,Mann,Hordaland,15356
A,2015,55 - 59,Mann,Møre og Romsdal,8787
A,2015,55 - 59,Mann,Nordland,8202
A,2015,55 - 59,Mann,Oppland,6536
A,2015,55 - 59,Mann,Oslo,17210
A,2015,55 - 59,Mann,Rogaland,13912
A,2015,55 - 59,Mann,Sogn og Fjordane,3715
A,2015,55 - 59,Mann,Telemark,5808
A,2015,55 - 59,Mann,Troms,5149
A,2015,55 - 59,Mann,Trøndelag,13799
A,2015,55 - 59,Mann,Vest-Agder,5477
A,2015,55 - 59,Mann,Vestfold,8050
A,2015,55 - 59,Mann,Østfold,9526
A,2015,60 - 64,Kvinne,Hele landet,145046
A,2015,60 - 64,Kvinne,Helseregion Midt-Norge,20758
A,2015,60 - 64,Kvinne,Helseregion Nord-Norge,14522
A,2015,60 - 64,Kvinne,Helseregion Sør-Øst,81336
A,2015,60 - 64,Kvinne,Helseregion Vest,28431
A,2015,60 - 64,Kvinne,Akershus,15396
A,2015,60 - 64,Kvinne,Aust-Agder,3544
A,2015,60 - 64,Kvinne,Buskerud,8132
A,2015,60 - 64,Kvinne,Finnmark,2183
A,2015,60 - 64,Kvinne,Hedmark,6588
A,2015,60 - 64,Kvinne,Hordaland,13464
A,2015,60 - 64,Kvinne,Møre og Romsdal,7980
A,2015,60 - 64,Kvinne,Nordland,7528
A,2015,60 - 64,Kvinne,Oppland,5991
A,2015,60 - 64,Kvinne,Oslo,14746
A,2015,60 - 64,Kvinne,Rogaland,11680
A,2015,60 - 64,Kvinne,Sogn og Fjordane,3286
A,2015,60 - 64,Kvinne,Telemark,5536
A,2015,60 - 64,Kvinne,Troms,4810
A,2015,60 - 64,Kvinne,Trøndelag,12777
A,2015,60 - 64,Kvinne,Vest-Agder,4958
A,2015,60 - 64,Kvinne,Vestfold,7729
A,2015,60 - 64,Kvinne,Østfold,8718
A,2015,60 - 64,Mann,Hele landet,147060
A,2015,60 - 64,Mann,Helseregion Midt-Norge,21368
A,2015,60 - 64,Mann,Helseregion Nord-Norge,15358
A,2015,60 - 64,Mann,Helseregion Sør-Øst,80568
A,2015,60 - 64,Mann,Helseregion Vest,29768
A,2015,60 - 64,Mann,Akershus,15454
A,2015,60 - 64,Mann,Aust-Agder,3554
A,2015,60 - 64,Mann,Buskerud,8126
A,2015,60 - 64,Mann,Finnmark,2374
A,2015,60 - 64,Mann,Hedmark,6375
A,2015,60 - 64,Mann,Hordaland,13942
A,2015,60 - 64,Mann,Møre og Romsdal,8492
A,2015,60 - 64,Mann,Nordland,7994
A,2015,60 - 64,Mann,Oppland,6126
A,2015,60 - 64,Mann,Oslo,14314
A,2015,60 - 64,Mann,Rogaland,12255
A,2015,60 - 64,Mann,Sogn og Fjordane,3571
A,2015,60 - 64,Mann,Telemark,5586
A,2015,60 - 64,Mann,Troms,4990
A,2015,60 - 64,Mann,Trøndelag,12877
A,2015,60 - 64,Mann,Vest-Agder,5053
A,2015,60 - 64,Mann,Vestfold,7463
A,2015,60 - 64,Mann,Østfold,8516
A,2015,65 - 69,Kvinne,Hele landet,140393
A,2015,65 - 69,Kvinne,Helseregion Midt-Norge,19652
A,2015,65 - 69,Kvinne,Helseregion Nord-Norge,14042
A,2015,65 - 69,Kvinne,Helseregion Sør-Øst,80238
A,2015,65 - 69,Kvinne,Helseregion Vest,26460
A,2015,65 - 69,Kvinne,Akershus,15227
A,2015,65 - 69,Kvinne,Aust-Agder,3412
A,2015,65 - 69,Kvinne,Buskerud,8232
A,2015,65 - 69,Kvinne,Finnmark,2176
A,2015,65 - 69,Kvinne,Hedmark,6686
A,2015,65 - 69,Kvinne,Hordaland,13053
A,2015,65 - 69,Kvinne,Møre og Romsdal,7554
A,2015,65 - 69,Kvinne,Nordland,7202
A,2015,65 - 69,Kvinne,Oppland,6254
A,2015,65 - 69,Kvinne,Oslo,13756
A,2015,65 - 69,Kvinne,Rogaland,10340
A,2015,65 - 69,Kvinne,Sogn og Fjordane,3068
A,2015,65 - 69,Kvinne,Telemark,5532
A,2015,65 - 69,Kvinne,Troms,4665
A,2015,65 - 69,Kvinne,Trøndelag,12096
A,2015,65 - 69,Kvinne,Vest-Agder,4717
A,2015,65 - 69,Kvinne,Vestfold,7400
A,2015,65 - 69,Kvinne,Østfold,9022
A,2015,65 - 69,Mann,Hele landet,140302
A,2015,65 - 69,Mann,Helseregion Midt-Norge,20002
A,2015,65 - 69,Mann,Helseregion Nord-Norge,14762
A,2015,65 - 69,Mann,Helseregion Sør-Øst,78392
A,2015,65 - 69,Mann,Helseregion Vest,27146
A,2015,65 - 69,Mann,Akershus,14779
A,2015,65 - 69,Mann,Aust-Agder,3500
A,2015,65 - 69,Mann,Buskerud,7994
A,2015,65 - 69,Mann,Finnmark,2380
A,2015,65 - 69,Mann,Hedmark,6706
A,2015,65 - 69,Mann,Hordaland,13230
A,2015,65 - 69,Mann,Møre og Romsdal,7826
A,2015,65 - 69,Mann,Nordland,7613
A,2015,65 - 69,Mann,Oppland,6153
A,2015,65 - 69,Mann,Oslo,13217
A,2015,65 - 69,Mann,Rogaland,10618
A,2015,65 - 69,Mann,Sogn og Fjordane,3298
A,2015,65 - 69,Mann,Telemark,5450
A,2015,65 - 69,Mann,Troms,4769
A,2015,65 - 69,Mann,Trøndelag,12176
A,2015,65 - 69,Mann,Vest-Agder,4621
A,2015,65 - 69,Mann,Vestfold,7210
A,2015,65 - 69,Mann,Østfold,8762
A,2015,70 - 74,Kvinne,Hele landet,109328
A,2015,70 - 74,Kvinne,Helseregion Midt-Norge,15714
A,2015,70 - 74,Kvinne,Helseregion Nord-Norge,10902
A,2015,70 - 74,Kvinne,Helseregion Sør-Øst,62306
A,2015,70 - 74,Kvinne,Helseregion Vest,20406
A,2015,70 - 74,Kvinne,Akershus,12132
A,2015,70 - 74,Kvinne,Aust-Agder,2510
A,2015,70 - 74,Kvinne,Buskerud,6332
A,2015,70 - 74,Kvinne,Finnmark,1498
A,2015,70 - 74,Kvinne,Hedmark,5246
A,2015,70 - 74,Kvinne,Hordaland,9808
A,2015,70 - 74,Kvinne,Møre og Romsdal,5876
A,2015,70 - 74,Kvinne,Nordland,5844
A,2015,70 - 74,Kvinne,Oppland,4986
A,2015,70 - 74,Kvinne,Oslo,10415
A,2015,70 - 74,Kvinne,Rogaland,8226
A,2015,70 - 74,Kvinne,Sogn og Fjordane,2372
A,2015,70 - 74,Kvinne,Telemark,4320
A,2015,70 - 74,Kvinne,Troms,3560
A,2015,70 - 74,Kvinne,Trøndelag,9838
A,2015,70 - 74,Kvinne,Vest-Agder,3734
A,2015,70 - 74,Kvinne,Vestfold,5600
A,2015,70 - 74,Kvinne,Østfold,7030
A,2015,70 - 74,Mann,Hele landet,103346
A,2015,70 - 74,Mann,Helseregion Midt-Norge,15233
A,2015,70 - 74,Mann,Helseregion Nord-Norge,11034
A,2015,70 - 74,Mann,Helseregion Sør-Øst,57522
A,2015,70 - 74,Mann,Helseregion Vest,19556
A,2015,70 - 74,Mann,Akershus,11223
A,2015,70 - 74,Mann,Aust-Agder,2536
A,2015,70 - 74,Mann,Buskerud,5898
A,2015,70 - 74,Mann,Finnmark,1634
A,2015,70 - 74,Mann,Hedmark,4855
A,2015,70 - 74,Mann,Hordaland,9340
A,2015,70 - 74,Mann,Møre og Romsdal,5767
A,2015,70 - 74,Mann,Nordland,5846
A,2015,70 - 74,Mann,Oppland,4579
A,2015,70 - 74,Mann,Oslo,9461
A,2015,70 - 74,Mann,Rogaland,7798
A,2015,70 - 74,Mann,Sogn og Fjordane,2418
A,2015,70 - 74,Mann,Telemark,4076
A,2015,70 - 74,Mann,Troms,3554
A,2015,70 - 74,Mann,Trøndelag,9466
A,2015,70 - 74,Mann,Vest-Agder,3386
A,2015,70 - 74,Mann,Vestfold,5168
A,2015,70 - 74,Mann,Østfold,6340
A,2015,75 - 79,Kvinne,Hele landet,79527
A,2015,75 - 79,Kvinne,Helseregion Midt-Norge,10952
A,2015,75 - 79,Kvinne,Helseregion Nord-Norge,8045
A,2015,75 - 79,Kvinne,Helseregion Sør-Øst,45154
A,2015,75 - 79,Kvinne,Helseregion Vest,15375
A,2015,75 - 79,Kvinne,Akershus,8704
A,2015,75 - 79,Kvinne,Aust-Agder,1824
A,2015,75 - 79,Kvinne,Buskerud,4468
A,2015,75 - 79,Kvinne,Finnmark,1166
A,2015,75 - 79,Kvinne,Hedmark,3748
